Estacion,Anio,Mes,Precip,Tmax,Tmin,SO_2,CO,NOx,COV,PM_010,PM_2_5,NH_3,Radiacion_Estimada,temp_lag1,radiacion_lag1,target_lluvia
acolman,1988,9,76.1,23.283333333333335,7.583333333333333,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.5120000000000005,24.258064516129032,2.423225806451613,1
acolman,2002,1,4.9,20.193548387096776,-1.403225806451613,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.455483870967742,23.283333333333335,2.5120000000000005,1
acolman,2002,2,10.899999999999999,20.678571428571427,1.1428571428571428,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.1257142857142854,20.193548387096776,3.455483870967742,1
acolman,2002,3,3.1,25.862903225806452,3.8870967741935485,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.5161290322580645,20.678571428571427,3.1257142857142854,1
acolman,2002,4,12.7,25.833333333333332,4.566666666666666,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.4026666666666667,25.862903225806452,3.5161290322580645,1
acolman,2002,5,5.6,26.193548387096776,5.564516129032258,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.300645161290323,25.833333333333332,3.4026666666666667,1
acolman,2002,6,61.4,23.866666666666667,6.383333333333334,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.7973333333333334,26.193548387096776,3.300645161290323,1
acolman,2002,7,142.8,22.629032258064516,7.0,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.5006451612903224,23.866666666666667,2.7973333333333334,1
acolman,2002,8,71.1,22.35483870967742,6.467741935483871,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.541935483870968,22.629032258064516,2.5006451612903224,1
acolman,2002,9,102.2,21.033333333333335,7.3,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.1973333333333334,22.35483870967742,2.541935483870968,1
acolman,2002,10,26.7,22.62258064516129,5.903225806451613,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.6750967741935483,21.033333333333335,2.1973333333333334,1
acolman,2002,11,36.5,19.45,2.0166666666666666,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.7893333333333334,22.62258064516129,2.6750967741935483,1
acolman,2002,12,0.0,19.903225806451612,0.12903225806451613,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.1638709677419357,19.45,2.7893333333333334,0
acolman,2003,1,0.0,18.5,-0.20967741935483872,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.9935483870967743,19.903225806451612,3.1638709677419357,0
acolman,2003,2,0.0,23.642857142857142,1.7857142857142858,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.4971428571428573,18.5,2.9935483870967743,0
acolman,2003,3,3.7,23.903225806451612,4.306451612903226,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.1354838709677417,23.642857142857142,3.4971428571428573,1
acolman,2003,4,19.9,26.033333333333335,6.9,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.0613333333333332,23.903225806451612,3.1354838709677417,1
acolman,2003,5,42.400000000000006,27.258064516129032,8.161290322580646,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,3.0554838709677417,26.033333333333335,3.0613333333333332,1
acolman,2003,6,198.3,23.233333333333334,9.666666666666666,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.170666666666667,27.258064516129032,3.0554838709677417,1
acolman,2003,7,167.9,22.596774193548388,7.112903225806452,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.47741935483871,23.233333333333334,2.170666666666667,1
acolman,2003,8,117.9,22.951612903225808,6.193548387096774,167.17716336142786,979.1710720128904,301.8633591863892,1032.544628267275,107.64594930589985,70.7926378284581,107.6511875309866,2.681290322580645,22.596774193548388,2.47741935483871,1
